gene_id,total_counts,n_cells_by_counts,is_mitochondrial
TP53I3,27.0,26,False
PFN4,1.0,1,False
RP11-507M3.1,0.0,0,False
AC008073.7,0.0,0,False
FAM228A,3.0,3,False
AC008073.9,0.0,0,False
ITSN2,338.0,264,False
AC009228.1,2.0,2,False
NCOA1,105.0,100,False
PTRHD1,437.0,352,False
CENPO,11.0,10,False
ADCY3,13.0,13,False
RP11-443B20.1,0.0,0,False
DNAJC27,5.0,5,False
DNAJC27-AS1,17.0,17,False
EFR3B,0.0,0,False
RP11-509E16.1,0.0,0,False
POMC,175.0,169,False
AC012457.2,0.0,0,False
RP11-458N5.1,1.0,1,False
DNMT3A,74.0,60,False
AC012074.2,3.0,3,False
DTNB,58.0,57,False
AC104699.1,3.0,3,False
ASXL2,95.0,72,False
KIF3C,43.0,7,False
AC013449.1,4.0,4,False
RAB10,503.0,403,False
GAREML,7.0,7,False
HADHA,686.0,562,False
HADHB,432.0,382,False
GPR113,1.0,1,False
EPT1,19.0,19,False
DRC1,0.0,0,False
OTOF,7.0,6,False
C2orf70,0.0,0,False
CIB4,0.0,0,False
AC015977.6,0.0,0,False
KCNK3,0.0,0,False
SLC35F6,36.0,36,False
CENPA,6.0,5,False
DPYSL5,0.0,0,False
AC013472.4,0.0,0,False
MAPRE3,23.0,23,False
TMEM214,81.0,77,False
AGBL5,22.0,22,False
AGBL5-AS1,1.0,1,False
RP11-503P10.1,0.0,0,False
RP11-195B17.1,1.0,1,False
OST4,2454.0,1519,False
EMILIN1,0.0,0,False
KHK,31.0,28,False
CGREF1,0.0,0,False
ABHD1,5.0,5,False
PREB,144.0,137,False
C2orf53,0.0,0,False
TCF23,0.0,0,False
SLC5A6,52.0,51,False
ATRAID,936.0,740,False
CAD,18.0,18,False
SLC30A3,0.0,0,False
DNAJC5G,0.0,0,False
TRIM54,3.0,3,False
UCN,0.0,0,False
MPV17,204.0,169,False
GTF3C2,47.0,47,False
AC109828.1,1.0,1,False
AC074117.10,6.0,6,False
EIF2B4,89.0,86,False
SNX17,778.0,590,False
ZNF513,8.0,8,False
PPM1G,520.0,434,False
NRBP1,247.0,229,False
KRTCAP3,27.0,27,False
IFT172,8.0,8,False
FNDC4,0.0,0,False
GCKR,2.0,2,False
AC109829.1,0.0,0,False
C2orf16,1.0,1,False
ZNF512,52.0,50,False
CCDC121,6.0,6,False
GPN1,154.0,146,False
SUPT7L,90.0,89,False
SLC4A1AP,75.0,70,False
AC074091.13,0.0,0,False
MRPL33,337.0,311,False
AC110084.1,0.0,0,False
RBKS,49.0,48,False
BRE,210.0,196,False
AC093690.1,2.0,2,False
AC104695.3,1.0,1,False
FOSL2,117.0,89,False
RP11-373D23.3,0.0,0,False
AC104695.4,0.0,0,False
PLB1,14.0,14,False
AC074011.2,0.0,0,False
AC097724.3,1.0,1,False
PPP1CB,220.0,207,False
SPDYA,4.0,4,False
RP11-713D19.1,0.0,0,False
TRMT61B,92.0,90,False
WDR43,106.0,100,False
FAM179A,6.0,6,False
C2orf71,0.0,0,False
AC105398.3,0.0,0,False
CLIP4,61.0,58,False
ALK,0.0,0,False
AC106870.1,0.0,0,False
AC106870.2,0.0,0,False
AC016907.3,1.0,1,False
YPEL5,1280.0,902,False
LBH,527.0,451,False
AC109642.1,0.0,0,False
LCLAT1,47.0,45,False
CAPN13,0.0,0,False
GALNT14,1.0,1,False
AC009305.1,0.0,0,False
CAPN14,1.0,1,False
EHD3,13.0,12,False
XDH,0.0,0,False
AL133247.2,0.0,0,False
AL133249.1,0.0,0,False
RP11-1057B6.1,0.0,0,False
MEMO1,38.0,38,False
DPY30,483.0,408,False
CTC-336P14.1,0.0,0,False
SPAST,31.0,30,False
RP11-563N4.1,21.0,21,False
SLC30A6,21.0,21,False
NLRC4,27.0,23,False
YIPF4,313.0,287,False
AL133245.2,12.0,12,False
BIRC6,175.0,168,False
BIRC6-AS1,0.0,0,False
TTC27,62.0,61,False
LINC00486,0.0,0,False
AL121656.5,0.0,0,False
LTBP1,2.0,2,False
RASGRP3,42.0,40,False
AC020594.5,0.0,0,False
FAM98A,82.0,35,False
AC009499.1,0.0,0,False
AC009499.2,0.0,0,False
AC073218.1,0.0,0,False
AC073218.2,0.0,0,False
RP11-529E15.1,0.0,0,False
AC073218.3,0.0,0,False
AC012593.1,0.0,0,False
AC019064.1,0.0,0,False
RP11-490M8.1,3.0,3,False
CRIM1,3.0,3,False
RP11-78I14.1,2.0,2,False
AC007401.2,1.0,1,False
FEZ2,128.0,123,False
VIT,13.0,11,False
AC007382.1,0.0,0,False
STRN,38.0,35,False
HEATR5B,54.0,53,False
GPATCH11,34.0,33,False
EIF2AK2,313.0,295,False
SULT6B1,0.0,0,False
CEBPZ-AS1,213.0,197,False
CEBPZ,187.0,179,False
NDUFAF7,77.0,68,False
PRKD3,69.0,69,False
AC007391.2,0.0,0,False
QPCT,155.0,130,False
AC006369.2,60.0,59,False
CDC42EP3,444.0,335,False
AC006369.3,0.0,0,False
LINC00211,7.0,7,False
RMDN2,37.0,36,False
RMDN2-AS1,0.0,0,False
CYP1B1,16.0,15,False
CYP1B1-AS1,2.0,2,False
AC009229.6,0.0,0,False
RP11-314C9.2,0.0,0,False
AC009229.5,0.0,0,False
ATL2,32.0,31,False
AC016995.3,0.0,0,False
AC093822.1,0.0,0,False
HNRNPLL,92.0,89,False
AC011247.3,0.0,0,False
GALM,156.0,137,False
AC074366.3,1.0,1,False
SRSF7,2254.0,1309,False
GEMIN6,95.0,93,False
DHX57,42.0,41,False
AC018693.6,0.0,0,False
MORN2,29.0,28,False
ARHGEF33,0.0,0,False
AC019171.1,0.0,0,False
SOS1,44.0,42,False
CDKL4,0.0,0,False
MAP4K3,8.0,8,False
AC007246.3,17.0,17,False
TMEM178A,0.0,0,False
THUMPD2,36.0,35,False
SLC8A1-AS1,2.0,2,False
SLC8A1,14.0,14,False
AC007377.1,0.0,0,False
AC007317.1,0.0,0,False
AC104654.1,0.0,0,False
AC104654.2,0.0,0,False
C2orf91,0.0,0,False
AC013480.2,0.0,0,False
PKDCC,0.0,0,False
AC083949.1,5.0,5,False
EML4,273.0,255,False
COX7A2L,1752.0,1185,False
KCNG3,0.0,0,False
MTA3,38.0,36,False
OXER1,2.0,2,False
HAAO,18.0,17,False
AC016735.1,0.0,0,False
AC016735.2,0.0,0,False
AC016735.3,0.0,0,False
AC093609.1,7.0,7,False
THADA,58.0,56,False
ZFP36L2,3983.0,1753,False
AC010883.5,19.0,18,False
PLEKHH2,4.0,4,False
DYNC2LI1,44.0,39,False
ABCG5,0.0,0,False
ABCG8,0.0,0,False
LRPPRC,101.0,95,False
RP11-559M23.1,4.0,4,False
PPM1B,216.0,192,False
SLC3A1,3.0,3,False
PREPL,64.0,60,False
CAMKMT,56.0,56,False
RP11-89K21.1,0.0,0,False
SIX3-AS1,0.0,0,False
SIX3,0.0,0,False
AC012354.6,0.0,0,False
SIX2,0.0,0,False
AC093702.1,0.0,0,False
AC009236.2,0.0,0,False
SRBD1,70.0,66,False
PRKCE,21.0,19,False
U51244.2,0.0,0,False
AC017006.2,0.0,0,False
AC017006.3,0.0,0,False
EPAS1,0.0,0,False
AC016912.3,0.0,0,False
TMEM247,0.0,0,False
ATP6V1E2,39.0,37,False
RP11-417F21.2,0.0,0,False
RHOQ,36.0,36,False
RP11-417F21.1,3.0,3,False
PIGF,129.0,104,False
CRIPT,110.0,107,False
SOCS5,26.0,26,False
RP11-333I13.1,0.0,0,False
LINC01118,1.0,1,False
LINC01119,4.0,3,False
AC016722.3,0.0,0,False
AC016722.4,1.0,1,False
MCFD2,94.0,76,False
TTC7A,90.0,88,False
RP11-15I20.1,0.0,0,False
AC093732.1,1.0,1,False
C2orf61,0.0,0,False
RP11-761B3.1,0.0,0,False
AC073283.7,6.0,6,False
CALM2,2821.0,1450,False
AC073283.4,0.0,0,False
AC106869.2,0.0,0,False
BCYRN1,1.0,1,False
EPCAM,0.0,0,False
MSH2,65.0,62,False
AC138655.6,0.0,0,False
KCNK12,20.0,19,False
AC138655.4,0.0,0,False
AC138655.1,1.0,1,False
MSH6,36.0,36,False
FBXO11,67.0,65,False
AC079807.2,5.0,5,False
AC079807.4,0.0,0,False
FOXN2,56.0,54,False
RP11-191L17.1,5.0,5,False
PPP1R21,93.0,89,False
STON1,6.0,6,False
STON1-GTF2A1L,0.0,0,False
GTF2A1L,0.0,0,False
LHCGR,0.0,0,False
FSHR,0.0,0,False
NRXN1,0.0,0,False
AC007682.1,0.0,0,False
AC007680.2,0.0,0,False
AC087073.1,0.0,0,False
AC139712.4,0.0,0,False
AC010967.2,0.0,0,False
AC010967.3,0.0,0,False
GPR75-ASB3,41.0,41,False
ASB3,0.0,0,False
CHAC2,35.0,33,False
ERLEC1,153.0,142,False
GPR75,2.0,2,False
PSME4,52.0,50,False
ACYP2,193.0,176,False
RP11-477N3.1,3.0,3,False
TSPYL6,0.0,0,False
C2orf73,0.0,0,False
SPTBN1,123.0,113,False
AC092839.3,0.0,0,False
AC092839.4,0.0,0,False
AC093110.3,0.0,0,False
EML6,9.0,8,False
AC104781.1,0.0,0,False
RTN4,902.0,647,False
CLHC1,2.0,2,False
AC012358.7,0.0,0,False
RPS27A,31447.0,2624,False
MTIF2,122.0,68,False
CCDC88A,90.0,82,False
AC012358.8,11.0,11,False
CCDC104,232.0,203,False
SMEK2,174.0,165,False
RP11-554J4.1,31.0,28,False
PNPT1,119.0,110,False
EFEMP1,0.0,0,False
RP11-481J13.1,0.0,0,False
AC011306.2,0.0,0,False
AC011306.1,0.0,0,False
AC007743.1,0.0,0,False
CCDC85A,0.0,0,False
VRK2,103.0,97,False
FANCL,36.0,36,False
RP11-334G22.1,1.0,1,False
AC007250.4,0.0,0,False
LINC01122,1.0,1,False
AC007131.1,0.0,0,False
RP11-444A22.1,0.0,0,False
AC007131.2,0.0,0,False
AC007179.1,0.0,0,False
AC007381.3,2.0,2,False
AC007381.2,0.0,0,False
BCL11A,58.0,52,False
AC009970.1,0.0,0,False
PAPOLG,46.0,45,False
AC010733.4,0.0,0,False
REL,335.0,292,False
PUS10,25.0,23,False
PEX13,67.0,64,False
KIAA1841,17.0,17,False
C2orf74,34.0,32,False
RP11-493E12.1,0.0,0,False
AHSA2,69.0,68,False
USP34,104.0,102,False
RP11-355B11.2,9.0,9,False
XPO1,137.0,129,False
FAM161A,7.0,7,False
CCT4,697.0,564,False
AC107081.5,4.0,4,False
COMMD1,321.0,290,False
AC018462.2,2.0,2,False
B3GNT2,83.0,79,False
AC093159.1,0.0,0,False
TMEM17,2.0,2,False
AC092155.4,0.0,0,False
EHBP1,44.0,43,False
AC007098.1,0.0,0,False
AC009501.4,5.0,4,False
OTX1,0.0,0,False
WDPCP,19.0,19,False
MDH1,751.0,635,False
UGP2,604.0,500,False
VPS54,11.0,10,False
AC012368.1,0.0,0,False
PELI1,135.0,117,False
AC074289.1,31.0,31,False
LINC00309,9.0,8,False
AC114752.1,0.0,0,False
AC114752.3,0.0,0,False
AC008074.3,0.0,0,False
LGALSL,16.0,6,False
AC008074.4,0.0,0,False
RP11-568N6.1,4.0,4,False
AFTPH,110.0,99,False
AC007365.1,0.0,0,False
SERTAD2,93.0,88,False
AC007365.3,0.0,0,False
AC007880.1,6.0,6,False
AC007386.2,6.0,6,False
SLC1A4,25.0,25,False
AC007386.4,0.0,0,False
CEP68,119.0,77,False
RAB1A,311.0,287,False
ACTR2,644.0,520,False
SPRED2,0.0,0,False
AC074391.1,0.0,0,False
AC012370.3,0.0,0,False
AC007389.3,0.0,0,False
RP11-340F16.1,0.0,0,False
AC118345.1,0.0,0,False
AC092669.6,0.0,0,False
AC092669.2,0.0,0,False
AC092669.3,0.0,0,False
MEIS1-AS3,0.0,0,False
MEIS1,3.0,3,False
MEIS1-AS2,0.0,0,False
AC092669.1,0.0,0,False
AC007392.3,0.0,0,False
AC007392.4,0.0,0,False
AC007403.2,0.0,0,False
AC007403.1,0.0,0,False
AC007403.3,0.0,0,False
AC023115.2,0.0,0,False
AC023115.1,0.0,0,False
AC078941.1,1.0,1,False
AC023115.4,0.0,0,False
ETAA1,27.0,26,False
AC007422.1,0.0,0,False
AC010987.5,0.0,0,False
AC010987.6,0.0,0,False
C1D,226.0,213,False
WDR92,35.0,34,False
RP11-474G23.1,0.0,0,False
PNO1,150.0,128,False
PPP3R1,149.0,143,False
RP11-474G23.2,9.0,9,False
RP11-474G23.3,17.0,17,False
CNRIP1,6.0,5,False
AC015969.3,0.0,0,False
PLEK,601.0,457,False
FBXO48,18.0,17,False
APLF,17.0,17,False
PROKR1,0.0,0,False
ARHGAP25,327.0,293,False
AC097495.2,2.0,2,False
AC097495.3,0.0,0,False
BMP10,0.0,0,False
GKN2,0.0,0,False
GKN1,0.0,0,False
ANTXR1,0.0,0,False
GFPT1,47.0,45,False
NFU1,278.0,218,False
RP11-427H3.3,75.0,71,False
AAK1,441.0,392,False
ANXA4,332.0,271,False
AC092431.3,0.0,0,False
GMCL1,144.0,139,False
SNRNP27,189.0,158,False
MXD1,86.0,83,False
AC019206.1,0.0,0,False
ASPRV1,1.0,1,False
PCBP1-AS1,109.0,106,False
PCBP1,1951.0,1229,False
AC016700.2,0.0,0,False
AC016700.5,6.0,6,False
C2orf42,35.0,34,False
TIA1,168.0,164,False
PCYOX1,48.0,47,False
SNRPG,441.0,380,False
FAM136A,187.0,177,False
AC022201.5,3.0,2,False
AC022201.4,0.0,0,False
TGFA,2.0,2,False
ADD2,3.0,3,False
AC007395.3,0.0,0,False
FIGLA,0.0,0,False
CLEC4F,2.0,2,False
CD207,0.0,0,False
LINC01143,0.0,0,False
VAX2,0.0,0,False
ATP6V1B1,0.0,0,False
AC007040.11,0.0,0,False
AC007040.7,0.0,0,False
ANKRD53,1.0,1,False
TEX261,72.0,69,False
AC007040.6,2.0,2,False
AC007040.8,0.0,0,False
NAGK,404.0,334,False
RP11-467P9.1,4.0,4,False
MCEE,103.0,100,False
MPHOSPH10,287.0,218,False
PAIP2B,31.0,28,False
ZNF638,106.0,104,False
DYSF,10.0,9,False
CYP26B1,0.0,0,False
EXOC6B,14.0,14,False
SPR,3.0,3,False
EMX1,0.0,0,False
SFXN5,50.0,50,False
RAB11FIP5,8.0,8,False
NOTO,0.0,0,False
SMYD5,20.0,20,False
PRADC1,127.0,115,False
CCT7,736.0,521,False
FBXO41,32.0,23,False
EGR4,0.0,0,False
ALMS1,22.0,22,False
NAT8,0.0,0,False
TPRKB,200.0,175,False
RP11-434P11.2,0.0,0,False
DUSP11,257.0,235,False
C2orf78,0.0,0,False
STAMBP,173.0,112,False
ACTG2,1.0,1,False
DGUOK,819.0,648,False
DGUOK-AS1,5.0,5,False
AC073046.25,0.0,0,False
RP11-711M9.1,0.0,0,False
TET3,24.0,23,False
MGC10955,2.0,2,False
BOLA3,197.0,155,False
BOLA3-AS1,7.0,6,False
MOB1A,683.0,529,False
CATX-2,0.0,0,False
MTHFD2,240.0,204,False
RP11-287D1.3,0.0,0,False
SLC4A5,4.0,4,False
DCTN1,84.0,81,False
DCTN1-AS1,1.0,1,False
C2orf81,11.0,11,False
WDR54,220.0,202,False
RTKN,3.0,3,False
INO80B,23.0,23,False
WBP1,24.0,24,False
MOGS,68.0,66,False
MRPL53,259.0,236,False
CCDC142,13.0,12,False
TTC31,51.0,51,False
LBX2,1.0,1,False
AC005041.17,0.0,0,False
RP11-523H20.3,0.0,0,False
LBX2-AS1,8.0,8,False
PCGF1,112.0,94,False
TLX2,0.0,0,False
DQX1,0.0,0,False
AUP1,535.0,462,False
HTRA2,128.0,125,False
LOXL3,14.0,14,False
DOK1,128.0,119,False
M1AP,0.0,0,False
SEMA4F,6.0,5,False
RP11-259N19.1,0.0,0,False
HK2,21.0,20,False
AC104135.3,1.0,1,False
AC104135.2,0.0,0,False
AC104135.4,0.0,0,False
POLE4,675.0,516,False
TACR1,0.0,0,False
RP11-355F16.1,0.0,0,False
EVA1A,0.0,0,False
AC007099.2,0.0,0,False
AC007099.1,0.0,0,False
MRPL19,267.0,210,False
GCFC2,93.0,92,False
RP11-342K6.1,5.0,5,False
RP11-342K6.3,0.0,0,False
RP11-342K6.4,0.0,0,False
LRRTM4,0.0,0,False
AC079117.1,0.0,0,False
AC084149.2,0.0,0,False
AC084149.1,0.0,0,False
AC073628.1,0.0,0,False
AC012494.1,0.0,0,False
AC092660.1,0.0,0,False
REG3G,0.0,0,False
REG1B,0.0,0,False
REG1A,0.0,0,False
REG3A,0.0,0,False
CTNNA2,0.0,0,False
AC010975.1,0.0,0,False
AC016716.2,0.0,0,False
LRRTM1,0.0,0,False
AC008067.2,0.0,0,False
AC084193.1,0.0,0,False
AC012075.2,0.0,0,False
AC079896.1,0.0,0,False
AC010105.1,0.0,0,False
AC010744.1,0.0,0,False
AC106874.1,0.0,0,False
SUCLG1,566.0,465,False
DNAH6,6.0,6,False
TRABD2A,337.0,257,False
AC022210.1,0.0,0,False
TMSB10,37306.0,2681,False
KCMF1,87.0,82,False
RP11-60H5.1,0.0,0,False
TCF7L1,0.0,0,False
TGOLN2,534.0,432,False
RETSAT,32.0,32,False
ELMOD3,86.0,84,False
RP11-717A5.2,0.0,0,False
CAPG,940.0,620,False
SH2D6,0.0,0,False
MAT2A,195.0,171,False
GGCX,85.0,83,False
VAMP8,2412.0,1362,False
VAMP5,914.0,603,False
RNF181,777.0,585,False
TMEM150A,52.0,50,False
USP39,115.0,110,False
C2orf68,101.0,98,False
SFTPB,0.0,0,False
GNLY,4250.0,484,False
ATOH8,2.0,2,False
AC105053.3,0.0,0,False
ST3GAL5,140.0,128,False
AC105053.4,2.0,2,False
RP11-548P2.2,2.0,2,False
POLR1A,27.0,27,False
PTCD3,107.0,104,False
IMMT,187.0,178,False
RP11-301O19.1,21.0,18,False
MRPL35,97.0,93,False
REEP1,1.0,1,False
KDM3A,47.0,46,False
CHMP3,538.0,464,False
RNF103-CHMP3,0.0,0,False
AC015971.2,3.0,3,False
RNF103,21.0,21,False
RMND5A,97.0,80,False
CD8A,499.0,321,False
CD8B,716.0,340,False
AC111200.1,0.0,0,False
RGPD1,0.0,0,False
PLGLB1,3.0,3,False
LINC00152,327.0,261,False
RP11-1399P15.1,79.0,64,False
PLGLB2,2.0,2,False
RGPD2,4.0,4,False
KRCC1,265.0,247,False
SMYD1,0.0,0,False
FABP1,0.0,0,False
THNSL2,6.0,6,False
TEX37,0.0,0,False
AC104134.2,0.0,0,False
EIF2AK3,18.0,18,False
AC062029.1,20.0,20,False
RPIA,341.0,299,False
CH17-132F21.1,1.0,1,False
RP11-685N3.1,0.0,0,False
RP11-575H3.1,0.0,0,False
TEKT4,2.0,2,False
AC103563.8,7.0,7,False
MAL,529.0,355,False
AC103563.9,0.0,0,False
MRPS5,315.0,288,False
ZNF514,37.0,36,False
ZNF2,11.0,11,False
AC092835.2,1.0,1,False
PROM2,0.0,0,False
KCNIP3,0.0,0,False
FAHD2A,67.0,65,False
RP11-440D17.3,2.0,2,False
RP11-440D17.4,1.0,1,False
TRIM43,0.0,0,False
AC008268.1,0.0,0,False
LINC00342,14.0,14,False
ANKRD36C,100.0,78,False
GPAT2,21.0,21,False
ADRA2B,0.0,0,False
ASTL,0.0,0,False
DUSP2,1100.0,697,False
AC012307.2,0.0,0,False
STARD7,277.0,251,False
TMEM127,105.0,100,False
CIAO1,152.0,144,False
SNRNP200,270.0,248,False
AC021188.4,7.0,7,False
ITPRIPL1,10.0,10,False
NCAPH,4.0,4,False
RP11-363D14.1,1.0,1,False
ARID5A,350.0,311,False
KANSL3,45.0,45,False
LMAN2L,34.0,34,False
CNNM4,5.0,5,False
RP11-353K11.1,0.0,0,False
CNNM3,19.0,19,False
ANKRD23,4.0,4,False
ANKRD39,135.0,133,False
SEMA4C,13.0,13,False
FAM178B,4.0,4,False
FAHD2B,29.0,29,False
ANKRD36,77.0,75,False
AC159540.3,0.0,0,False
AC159540.1,8.0,8,False
AC159540.2,0.0,0,False
COX5B,2312.0,1351,False
ACTR1B,276.0,219,False
LINC01125,2.0,2,False
ZAP70,468.0,383,False
TMEM131,46.0,42,False
VWA3B,0.0,0,False
AC092675.3,0.0,0,False
CNGA3,0.0,0,False
INPP4A,165.0,157,False
COA5,196.0,180,False
UNC50,213.0,203,False
MGAT4A,384.0,342,False
AC109826.1,22.0,20,False
KIAA1211L,3.0,3,False
TSGA10,46.0,44,False
C2orf15,1.0,1,False
C2ORF15,14.0,14,False
LIPT1,67.0,66,False
MRPL30,3.0,3,False
MITD1,255.0,231,False
MRPL30-1,2.0,2,False
LYG2,2.0,2,False
LYG1,3.0,3,False
TXNDC9,224.0,205,False
EIF5B,487.0,394,False
REV1,107.0,103,False
RP11-527J8.1,0.0,0,False
AFF3,71.0,68,False
AC092667.2,5.0,5,False
LINC01104,0.0,0,False
LONRF2,0.0,0,False
AC012493.2,0.0,0,False
CHST10,8.0,8,False
NMS,0.0,0,False
PDCL3,363.0,333,False
AC068538.4,0.0,0,False
AC092168.3,0.0,0,False
AC092168.4,0.0,0,False
NPAS2,3.0,3,False
AC016738.3,0.0,0,False
AC016738.4,0.0,0,False
RPL31,20014.0,2622,False
TBC1D8,33.0,29,False
RP11-299H21.1,1.0,1,False
CNOT11,75.0,74,False
RNF149,470.0,384,False
CREG2,0.0,0,False
RFX8,0.0,0,False
AC092570.2,0.0,0,False
MAP4K4,120.0,116,False
FLJ20373,0.0,0,False
IL1R2,6.0,5,False
IL1R1,2.0,2,False
AC007271.3,0.0,0,False
IL1RL2,4.0,4,False
IL1RL1,1.0,1,False
IL18R1,38.0,38,False
IL18RAP,46.0,38,False
SLC9A4,0.0,0,False
SLC9A2,0.0,0,False
MFSD9,18.0,18,False
TMEM182,15.0,15,False
AC007251.2,0.0,0,False
AC108051.1,0.0,0,False
AC108051.2,0.0,0,False
AC108051.3,0.0,0,False
AC073987.1,0.0,0,False
AC013727.1,0.0,0,False
AC013727.2,0.0,0,False
RP11-76I14.1,0.0,0,False
AC096554.1,0.0,0,False
AC068535.2,0.0,0,False
AC068535.3,0.0,0,False
LINC01102,0.0,0,False
LINC01103,0.0,0,False
AC013402.4,0.0,0,False
AC013402.3,0.0,0,False
AC013402.5,0.0,0,False
AC068057.1,0.0,0,False
LINC01114,0.0,0,False
LINC01158,0.0,0,False
POU3F3,0.0,0,False
AC018730.4,0.0,0,False
LINC01159,0.0,0,False
AC010884.1,0.0,0,False
MRPS9,181.0,174,False
AC104655.2,0.0,0,False
AC104655.3,3.0,3,False
GPR45,0.0,0,False
RP11-332H14.1,0.0,0,False
AC012360.1,0.0,0,False
TGFBRAP1,39.0,25,False
AC012360.2,0.0,0,False
AC012360.4,6.0,6,False
RP11-332H14.2,31.0,30,False
C2orf49,86.0,82,False
FHL2,2.0,2,False
AC012360.6,0.0,0,False
NCK2,141.0,130,False
AC009505.2,2.0,2,False
AC009505.4,0.0,0,False
C2orf40,18.0,17,False
UXS1,267.0,214,False
AC018878.3,0.0,0,False
RGPD3,0.0,0,False
AC108868.1,0.0,0,False
AC108868.5,0.0,0,False
AC108868.6,0.0,0,False
ST6GAL2,0.0,0,False
AC016994.2,0.0,0,False
AC006227.1,0.0,0,False
AC096669.1,0.0,0,False
AC096669.2,0.0,0,False
AC096669.3,0.0,0,False
GACAT1,0.0,0,False
RGPD4-AS1,0.0,0,False
RGPD4,0.0,0,False
SLC5A7,0.0,0,False
AC023672.2,0.0,0,False
AC019100.3,0.0,0,False
SULT1C3,0.0,0,False
SULT1C2,2.0,2,False
SULT1C4,0.0,0,False
GCC2,330.0,311,False
AC012487.2,2.0,2,False
LIMS1,553.0,420,False
AC010095.5,0.0,0,False
RANBP2,81.0,80,False
CCDC138,14.0,14,False
EDAR,0.0,0,False
SH3RF3-AS1,1.0,1,False
SH3RF3,1.0,1,False
SEPT10,10.0,10,False
SOWAHC,0.0,0,False
RGPD5,0.0,0,False
LIMS3,0.0,0,False
LINC01123,0.0,0,False
MALL,0.0,0,False
NPHP1,3.0,3,False
LINC00116,255.0,240,False
RP11-1223D19.1,1.0,1,False
LINC01106,0.0,0,False
RP13-1039J1.2,0.0,0,False
LIMS3-1,1.0,1,False
RP13-1039J1.3,0.0,0,False
LIMS3L,0.0,0,False
RGPD6,0.0,0,False
AC123886.2,0.0,0,False
BUB1,1.0,1,False
AC114776.3,0.0,0,False
ACOXL,0.0,0,False
AC096670.3,0.0,0,False
BCL2L11,60.0,57,False
AC108463.1,0.0,0,False
MIR4435-1HG,210.0,172,False
RP11-181E10.3,0.0,0,False
AC068491.2,0.0,0,False
RP11-803D5.4,3.0,3,False
AC017002.1,3.0,3,False
AC017002.2,1.0,1,False
AC017002.4,0.0,0,False
ANAPC1,46.0,45,False
MERTK,7.0,7,False
TMEM87B,88.0,44,False
FBLN7,41.0,40,False
ZC3H8,106.0,101,False
ZC3H6,114.0,111,False
RGPD8,1.0,1,False
TTL,34.0,33,False
POLR1B,41.0,38,False
CHCHD5,464.0,395,False
AC012442.6,0.0,0,False
AC079922.3,31.0,31,False
SLC20A1,182.0,163,False
NT5DC4,1.0,1,False
CKAP2L,6.0,5,False
IL1A,0.0,0,False
IL1B,405.0,211,False
IL37,1.0,1,False
IL36G,0.0,0,False
IL36A,0.0,0,False
IL36B,0.0,0,False
IL36RN,0.0,0,False
IL1F10,0.0,0,False
IL1RN,59.0,55,False
PSD4,125.0,124,False
AC016683.5,3.0,3,False
PAX8,14.0,14,False
RP11-65I12.1,36.0,36,False
AC016745.3,0.0,0,False
RP11-480C16.1,0.0,0,False
CBWD2,135.0,132,False
AC016745.1,0.0,0,False
FOXD4L1,0.0,0,False
RP11-395L14.3,0.0,0,False
RP11-395L14.4,0.0,0,False
FAM138B,0.0,0,False
RABL2A,40.0,39,False
AC017074.1,0.0,0,False
AC017074.2,0.0,0,False
SLC35F5,34.0,34,False
AC024704.2,0.0,0,False
AC104653.1,2.0,2,False
RP11-141B14.1,39.0,5,False
ACTR3,1653.0,1108,False
AC010982.1,1.0,1,False
AC110769.3,1.0,1,False
AC010982.2,0.0,0,False
DPP10,0.0,0,False
DPP10-AS3,0.0,0,False
DPP10-AS2,0.0,0,False
DPP10-AS1,0.0,0,False
AC009312.1,0.0,0,False
DDX18,571.0,469,False
AC009404.2,5.0,5,False
CCDC93,54.0,53,False
AC009303.1,1.0,1,False
RP11-98C1.1,0.0,0,False
RP11-98C1.2,0.0,0,False
INSIG2,104.0,101,False
AC093901.1,3.0,2,False
RP11-19E11.1,0.0,0,False
EN1,0.0,0,False
MARCO,123.0,103,False
RP11-77A13.1,0.0,0,False
C1QL2,0.0,0,False
STEAP3,6.0,6,False
STEAP3-AS1,0.0,0,False
C2orf76,63.0,40,False
DBI,1341.0,956,False
TMEM37,0.0,0,False
SCTR,0.0,0,False
AC013275.2,0.0,0,False
PCDP1,0.0,0,False
TMEM177,31.0,20,False
PTPN4,256.0,216,False
EPB41L5,8.0,8,False
AC012363.4,0.0,0,False
TMEM185B,40.0,39,False
RALB,260.0,232,False
AC012363.13,0.0,0,False
INHBB,0.0,0,False
LINC01101,0.0,0,False
AC073257.2,0.0,0,False
AC073257.1,0.0,0,False
AC018866.1,0.0,0,False
GLI2,0.0,0,False
RP11-297J22.1,0.0,0,False
AC067960.1,0.0,0,False
AC079988.3,0.0,0,False
TFCP2L1,0.0,0,False
CLASP1,39.0,39,False
RP11-204L24.2,1.0,1,False
NIFK-AS1,106.0,105,False
NIFK,298.0,250,False
TSN,250.0,238,False
AC018737.3,0.0,0,False
AC062020.2,0.0,0,False
AC062020.1,0.0,0,False
AC073409.1,0.0,0,False
AC079154.1,0.0,0,False
CNTNAP5,0.0,0,False
AC097499.1,0.0,0,False
AC114813.1,0.0,0,False
AC023347.1,0.0,0,False
GYPC,1074.0,784,False
